CustomerID,Recency,Frequency,Monetory,R,F,M,RFMGroup,RFMsum
2373.0,15,17,11419.0,2,4,4,244,10
2374.0,10,56,70597.0,1,2,3,123,6
2375.0,47,14,25982.0,3,4,4,344,11
2376.0,9,922,695665.0,1,1,1,111,3
2377.0,25,31,40596.0,3,3,3,333,9
2378.0,9,20,57580.0,1,3,3,133,7
2379.0,11,31,85864.0,2,3,2,232,7
2380.0,357,1,14742.0,4,4,4,444,12
2381.0,23,114,209842.0,3,1,1,311,5
2382.0,53,8,21018.0,3,4,4,344,11
2383.0,20,7,28303.0,3,4,4,344,11
2384.0,3,53,97695.0,1,2,2,122,5
2385.0,73,31,182235.0,3,3,2,332,8
2386.0,9,330,514048.0,1,1,1,111,3
2387.0,9,57,78096.0,1,2,3,123,6
2388.0,5,215,318817.0,1,1,1,111,3
2389.0,9,103,72413.0,1,1,3,113,5
2390.0,178,168,85977.0,4,1,2,412,7
2391.0,9,45,113185.0,1,2,2,122,5
2392.0,13,39,30638.0,2,3,4,234,9
2393.0,74,13,14765.0,4,4,4,444,12
2394.0,40,51,40660.0,3,2,3,323,8
2395.0,13,146,87878.0,2,1,2,212,5
2396.0,15,44,91714.0,2,2,2,222,6
2397.0,24,125,89482.0,3,1,2,312,6
2398.0,177,31,61487.0,4,3,3,433,10
2399.0,56,9,109452.0,3,4,2,342,9
2400.0,18,30,55305.0,2,3,3,233,8
2402.0,50,24,57286.0,3,3,3,333,9
2403.0,101,5,24156.0,4,4,4,444,12
2404.0,11,104,228957.0,2,1,1,211,4
2405.0,15,84,161146.0,2,2,2,222,6
2406.0,9,23,44097.0,1,3,3,133,7
2407.0,54,16,31718.0,3,4,4,344,11
2408.0,28,52,108378.0,3,2,2,322,7
2409.0,12,414,925902.0,2,1,1,211,4
2410.0,9,52,167165.0,1,2,2,122,5
2411.0,87,2,8160.0,4,4,4,444,12
2412.0,53,17,29769.0,3,4,4,344,11
2413.0,11,67,144739.0,2,2,2,222,6
2414.0,10,91,287658.0,1,2,1,121,4
2415.0,19,13,18096.0,2,4,4,244,10
2416.0,10,60,145080.0,1,2,2,122,5
2417.0,14,18,34600.0,2,3,4,234,9
2418.0,53,6,15752.0,3,4,4,344,11
2419.0,23,43,186600.0,3,2,2,322,7
2420.0,63,6,21939.0,3,4,4,344,11
2421.0,9,429,1307135.0,1,1,1,111,3
2422.0,9,48,95866.0,1,2,2,122,5
2423.0,130,3,41200.0,4,4,3,443,11
2424.0,15,104,205111.0,2,1,2,212,5
2425.0,5,18,138458.0,1,3,2,132,6
2426.0,5,214,398393.0,1,1,1,111,3
2427.0,142,19,35918.0,4,3,4,434,11
2428.0,117,34,72195.0,4,3,3,433,10
2429.0,73,68,206702.0,3,2,1,321,6
2430.0,81,49,112418.0,4,2,2,422,8
2431.0,5,157,377345.0,1,1,1,111,3
2432.0,50,61,157207.0,3,2,2,322,7
2433.0,10,177,423897.0,1,1,1,111,3
2434.0,20,15,28891.0,3,4,4,344,11
2435.0,11,25,90636.0,2,3,2,232,7
2436.0,53,15,30040.0,3,4,4,344,11
2437.0,307,2,-10680.0,4,4,4,444,12
2438.0,142,25,57991.0,4,3,3,433,10
2439.0,5,495,1552745.0,1,1,1,111,3
2440.0,17,119,270975.0,2,1,1,211,4
2441.0,17,36,74329.0,2,3,3,233,8
2442.0,169,238,108545.0,4,1,2,412,7
2443.0,20,51,73419.0,3,2,3,323,8
2444.0,13,36,59211.0,2,3,3,233,8
2445.0,169,27,69374.0,4,3,3,433,10
2446.0,49,2,88440.0,3,4,2,342,9
2447.0,9,32,86186.0,1,3,2,132,6
2448.0,11,21,43839.0,2,3,3,233,8
2449.0,94,6,155976.0,4,4,2,442,10
2450.0,29,21,114576.0,3,3,2,332,8
2451.0,16,37,68935.0,2,3,3,233,8
2452.0,45,47,93001.0,3,2,2,322,7
2453.0,26,1,5160.0,3,4,4,344,11
2454.0,18,56,105920.0,2,2,2,222,6
2455.0,51,11,35815.0,3,4,4,344,11
2456.0,27,94,200814.0,3,2,2,322,7
2457.0,80,5,45748.0,4,4,3,443,11
2458.0,114,9,20422.0,4,4,4,444,12
2459.0,51,19,43417.0,3,3,3,333,9
2460.0,16,116,303601.0,2,1,1,211,4
2461.0,70,13,39048.0,3,4,3,343,10
2462.0,220,1,13968.0,4,4,4,444,12
2463.0,100,35,85208.0,4,3,2,432,9
2464.0,297,12,21026.0,4,4,4,444,12
2465.0,11,81,334548.0,2,2,1,221,5
2466.0,13,155,367569.0,2,1,1,211,4
2467.0,15,133,237867.0,2,1,1,211,4
2468.0,13,21,58733.0,2,3,3,233,8
2469.0,9,216,451567.0,1,1,1,111,3
2470.0,50,33,84261.0,3,3,2,332,8
2471.0,53,12,46356.0,3,4,3,343,10
2472.0,9,110,142836.0,1,1,2,112,4
2473.0,50,78,182134.0,3,2,2,322,7
2474.0,9,67,118456.0,1,2,2,122,5
2475.0,119,10,26987.0,4,4,4,444,12
2476.0,10,168,361204.0,1,1,1,111,3
2477.0,121,9,29186.0,4,4,4,444,12
2478.0,5,19,40776.0,1,3,3,133,7
2479.0,107,2,15372.0,4,4,4,444,12
2480.0,9,12,26994.0,1,4,4,144,9
2481.0,1,78,719118.0,1,2,1,121,4
2482.0,267,22,51802.0,4,3,3,433,10
2483.0,9,177,311700.0,1,1,1,111,3
2484.0,21,18,37754.0,3,3,4,334,10
2485.0,174,89,82501.0,4,2,3,423,9
2486.0,3,237,200480.0,1,1,2,112,4
2487.0,266,5,24768.0,4,4,4,444,12
2488.0,14,117,280591.0,2,1,1,211,4
2489.0,203,6,18864.0,4,4,4,444,12
2490.0,10,59,111470.0,1,2,2,122,5
2491.0,9,214,124914.0,1,1,2,112,4
2492.0,45,297,396965.0,3,1,1,311,5
2493.0,139,6,20033.0,4,4,4,444,12
2494.0,14,53,127475.0,2,2,2,222,6
2495.0,144,20,40232.0,4,3,3,433,10
2496.0,20,35,41596.0,3,3,3,333,9
2497.0,146,118,158934.0,4,1,2,412,7
2498.0,239,7,19030.0,4,4,4,444,12
2499.0,9,937,643420.0,1,1,1,111,3
2500.0,25,128,75094.0,3,1,3,313,7
2501.0,20,91,66637.0,3,2,3,323,8
2502.0,9,72,257542.0,1,2,1,121,4
2503.0,365,41,24292.0,4,3,4,434,11
2504.0,108,12,25560.0,4,4,4,444,12
2505.0,20,32,52646.0,3,3,3,333,9
2506.0,16,302,677311.0,2,1,1,211,4
2507.0,52,4,-14575.0,3,4,4,344,11
2508.0,205,6,7980.0,4,4,4,444,12
2509.0,40,73,148745.0,3,2,2,322,7
2510.0,214,14,40426.0,4,4,3,443,11
2511.0,17,10,18424.0,2,4,4,244,10
2512.0,115,26,152639.0,4,3,2,432,9
2513.0,14,81,143854.0,2,2,2,222,6
2514.0,10,176,620479.0,1,1,1,111,3
2515.0,40,8,59680.0,3,4,3,343,10
2516.0,51,9,23444.0,3,4,4,344,11
2517.0,9,88,88210.0,1,2,2,122,5
2518.0,85,3,5376.0,4,4,4,444,12
2519.0,9,65,125747.0,1,2,2,122,5
2520.0,142,29,23791.0,4,3,4,434,11
2521.0,12,93,121126.0,2,2,2,222,6
2522.0,50,21,17550.0,3,3,4,334,10
2524.0,3,295,331826.0,1,1,1,111,3
2525.0,11,412,365592.0,2,1,1,211,4
2526.0,18,1,13968.0,2,4,4,244,10
2527.0,51,29,55293.0,3,3,3,333,9
2528.0,3,149,305274.0,1,1,1,111,3
2529.0,10,192,64540.0,1,1,3,113,5
2530.0,10,45,95684.0,1,2,2,122,5
2531.0,26,9,22333.0,3,4,4,344,11
2532.0,220,7,28544.0,4,4,4,444,12
2533.0,10,37,70712.0,1,3,3,133,7
2534.0,9,63,117683.0,1,2,2,122,5
2535.0,12,188,418511.0,2,1,1,211,4
2536.0,10,11,39472.0,1,4,3,143,8
2537.0,116,27,77629.0,4,3,3,433,10
2538.0,10,117,5044512.0,1,1,1,111,3
2539.0,7,10,73949.0,1,4,3,143,8
2540.0,10,25,31453.0,1,3,4,134,8
2541.0,46,7,14120.0,3,4,4,344,11
2542.0,134,18,32798.0,4,3,4,434,11
2543.0,243,22,120164.0,4,3,2,432,9
2544.0,14,29,58423.0,2,3,3,233,8
2545.0,18,21,42315.0,2,3,3,233,8
2546.0,11,44,301242.0,2,2,1,221,5
2547.0,20,14,40134.0,3,4,3,343,10
2548.0,9,87,311225.0,1,2,1,121,4
2549.0,50,280,663374.0,3,1,1,311,5
2550.0,10,206,123233.0,1,1,2,112,4
2551.0,359,25,57864.0,4,3,3,433,10
2552.0,20,35,26199.0,3,3,4,334,10
2553.0,51,76,194369.0,3,2,2,322,7
2554.0,21,13,117993.0,3,4,2,342,9
2555.0,150,42,86463.0,4,3,2,432,9
2556.0,2,134,310503.0,1,1,1,111,3
2557.0,18,7,251328.0,2,4,1,241,7
2558.0,14,98,137562.0,2,2,2,222,6
2559.0,16,119,87156.0,2,1,2,212,5
2560.0,10,69,131835.0,1,2,2,122,5
2562.0,52,8,63054.0,3,4,3,343,10
2563.0,2,273,540270.0,1,1,1,111,3
2564.0,10,307,713169.0,1,1,1,111,3
2565.0,17,31,110694.0,2,3,2,232,7
2566.0,51,48,107534.0,3,2,2,322,7
2567.0,18,210,436757.0,2,1,1,211,4
2568.0,9,43,54787.0,1,2,3,123,6
2569.0,81,112,152946.0,4,1,2,412,7
2570.0,22,139,265224.0,3,1,1,311,5
2571.0,13,41,215951.0,2,3,1,231,6
2572.0,208,40,164199.0,4,3,2,432,9
2573.0,9,74,234402.0,1,2,1,121,4
2574.0,10,49,318572.0,1,2,1,121,4
2575.0,17,123,256264.0,2,1,1,211,4
2576.0,293,17,25874.0,4,4,4,444,12
2577.0,10,62,67494.0,1,2,3,123,6
2578.0,4,33,109130.0,1,3,2,132,6
2579.0,19,12,-50372.0,2,4,4,244,10
2580.0,173,20,64792.0,4,3,3,433,10
2581.0,55,69,216614.0,3,2,1,321,6
2582.0,15,133,205765.0,2,1,1,211,4
2583.0,41,51,106086.0,3,2,2,322,7
2584.0,9,41,72753.0,1,3,3,133,7
2585.0,12,69,135280.0,2,2,2,222,6
2586.0,107,54,106292.0,4,2,2,422,8
2587.0,17,274,271814.0,2,1,1,211,4
2588.0,50,50,117711.0,3,2,2,322,7
2589.0,51,12,12748.0,3,4,4,344,11
2590.0,10,24,47824.0,1,3,3,133,7
2591.0,10,161,3243332.0,1,1,1,111,3
2592.0,9,65,137140.0,1,2,2,122,5
2593.0,59,28,55309.0,3,3,3,333,9
2594.0,15,50,168376.0,2,2,2,222,6
2595.0,18,8,13631.0,2,4,4,244,10
2596.0,50,11,21384.0,3,4,4,344,11
2597.0,19,140,460112.0,2,1,1,211,4
2598.0,39,22,49990.0,3,3,3,333,9
2599.0,20,97,39319.0,3,2,3,323,8
2600.0,190,22,19122.0,4,3,4,434,11
2601.0,52,30,18697.0,3,3,4,334,10
2602.0,5,140,354165.0,1,1,1,111,3
2603.0,14,80,96442.0,2,2,2,222,6
2604.0,5,652,2139358.0,1,1,1,111,3
2605.0,21,14,47738.0,3,4,3,343,10
2606.0,10,191,202556.0,1,1,2,112,4
2607.0,11,141,121247.0,2,1,2,212,5
2608.0,20,546,446593.0,3,1,1,311,5
2609.0,38,147,111079.0,3,1,2,312,6
2610.0,26,18,7833.0,3,3,4,334,10
2611.0,11,23,270114.0,2,3,1,231,6
2612.0,15,40,104608.0,2,3,2,232,7
2613.0,102,45,28855.0,4,2,4,424,10
2614.0,6,461,481769.0,1,1,1,111,3
2615.0,17,15,23647.0,2,4,4,244,10
2616.0,9,76,53659.0,1,2,3,123,6
2617.0,20,128,48652.0,3,1,3,313,7
2618.0,10,137,562737.0,1,1,1,111,3
2619.0,2,130,67674.0,1,1,3,113,5
2620.0,370,106,43307.0,4,1,3,413,8
2621.0,79,32,51641.0,4,3,3,433,10
2622.0,204,23,61366.0,4,3,3,433,10
2623.0,3,49,50777.0,1,2,3,123,6
2624.0,11,16,40134.0,2,4,3,243,9
2625.0,10,12,25046.0,1,4,4,144,9
2626.0,82,12,16884.0,4,4,4,444,12
2627.0,13,91,52340.0,2,2,3,223,7
2628.0,168,61,76084.0,4,2,3,423,9
2629.0,77,40,33100.0,4,3,4,434,11
2630.0,150,11,22317.0,4,4,4,444,12
2631.0,136,24,30997.0,4,3,4,434,11
2632.0,2,87,167780.0,1,2,2,122,5
2633.0,369,4,8037.0,4,4,4,444,12
2634.0,24,51,46465.0,3,2,3,323,8
2635.0,13,114,57860.0,2,1,3,213,6
2636.0,9,75,605585.0,1,2,1,121,4
2637.0,38,30,21842.0,3,3,4,334,10
2638.0,10,151,178345.0,1,1,2,112,4
2639.0,4,248,121689.0,1,1,2,112,4
2640.0,174,7,21188.0,4,4,4,444,12
2641.0,1,267,173554.0,1,1,2,112,4
2642.0,179,19,32958.0,4,3,4,434,11
2643.0,9,160,189204.0,1,1,2,112,4
2644.0,16,12,13716.0,2,4,4,244,10
2645.0,44,40,40332.0,3,3,3,333,9
2646.0,20,143,90570.0,3,1,2,312,6
2647.0,13,58,21906.0,2,2,4,224,8
2648.0,173,25,41978.0,4,3,3,433,10
2649.0,403,12,43694.0,4,4,3,443,11
2650.0,373,21,21015.0,4,3,4,434,11
2651.0,167,12,24747.0,4,4,4,444,12
2652.0,10,21,49673.0,1,3,3,133,7
2653.0,5,119,372260.0,1,1,1,111,3
2654.0,22,74,159253.0,3,2,2,322,7
2655.0,240,11,17226.0,4,4,4,444,12
2656.0,40,7,17513.0,3,4,4,344,11
2657.0,117,18,51188.0,4,3,3,433,10
2658.0,16,77,848097.0,2,2,1,221,5
2659.0,262,1,3708.0,4,4,4,444,12
2660.0,134,14,45716.0,4,4,3,443,11
2661.0,78,6,35718.0,4,4,4,444,12
2662.0,367,2,19784.0,4,4,4,444,12
2663.0,83,29,217510.0,4,3,1,431,8
2664.0,38,60,124346.0,3,2,2,322,7
2665.0,24,19,48880.0,3,3,3,333,9
2666.0,6,103,206209.0,1,1,1,111,3
2667.0,3,43,85894.0,1,2,2,122,5
2668.0,9,91,102097.0,1,2,2,122,5
2669.0,10,103,210559.0,1,1,1,111,3
2670.0,10,185,550667.0,1,1,1,111,3
2671.0,9,42,53182.0,1,3,3,133,7
2672.0,82,7,12342.0,4,4,4,444,12
2673.0,20,28,62196.0,3,3,3,333,9
2674.0,9,122,106920.0,1,1,2,112,4
2675.0,24,84,52201.0,3,2,3,323,8
2676.0,3,21,63546.0,1,3,3,133,7
2677.0,18,11,37072.0,2,4,4,244,10
2678.0,22,34,499878.0,3,3,1,331,7
2679.0,242,5,35737.0,4,4,4,444,12
2680.0,11,177,450968.0,2,1,1,211,4
2681.0,85,24,50685.0,4,3,3,433,10
2682.0,15,98,57370.0,2,2,3,223,7
2683.0,20,65,159927.0,3,2,2,322,7
2684.0,81,49,162358.0,4,2,2,422,8
2685.0,90,43,325058.0,4,2,1,421,7
2686.0,26,97,445292.0,3,2,1,321,6
2687.0,23,113,198502.0,3,1,2,312,6
2688.0,3,275,387237.0,1,1,1,111,3
2689.0,12,37,164242.0,2,3,2,232,7
2690.0,31,14,29944.0,3,4,4,344,11
2691.0,20,140,217497.0,3,1,1,311,5
2692.0,20,27,25210.0,3,3,4,334,10
2693.0,50,52,100890.0,3,2,2,322,7
2694.0,7,3,5044.0,1,4,4,144,9
2695.0,9,559,371808.0,1,1,1,111,3
2696.0,55,35,51379.0,3,3,3,333,9
2697.0,89,131,121921.0,4,1,2,412,7
2698.0,9,509,413555.0,1,1,1,111,3
2700.0,9,103,328544.0,1,1,1,111,3
2701.0,14,218,75929.0,2,1,3,213,6
2702.0,212,8,16049.0,4,4,4,444,12
2703.0,10,385,234201.0,1,1,1,111,3
2704.0,24,33,62454.0,3,3,3,333,9
2705.0,9,90,116827.0,1,2,2,122,5
2706.0,16,86,50154.0,2,2,3,223,7
2707.0,9,212,440700.0,1,1,1,111,3
2708.0,9,94,180078.0,1,2,2,122,5
2709.0,5,136,3035863.0,1,1,1,111,3
2710.0,13,148,78024.0,2,1,3,213,6
2711.0,4,183,113873.0,1,1,2,112,4
2712.0,4,237,179860.0,1,1,2,112,4
2713.0,50,32,26458.0,3,3,4,334,10
2714.0,100,28,51509.0,4,3,3,433,10
2715.0,4,164,445913.0,1,1,1,111,3
2716.0,10,46,111136.0,1,2,2,122,5
2717.0,264,76,75982.0,4,2,3,423,9
2718.0,50,101,91172.0,3,2,2,322,7
2719.0,20,62,47878.0,3,2,3,323,8
2720.0,30,28,61750.0,3,3,3,333,9
2721.0,50,32,34846.0,3,3,4,334,10
2722.0,18,16,147223.0,2,4,2,242,8
2723.0,10,226,5754682.0,1,1,1,111,3
2724.0,18,29,44172.0,2,3,3,233,8
2725.0,11,100,75550.0,2,2,3,223,7
2726.0,6,1152,1044599.0,1,1,1,111,3
2727.0,19,22,57229.0,2,3,3,233,8
2728.0,88,55,113622.0,4,2,2,422,8
2729.0,18,39,109698.0,2,3,2,232,7
2730.0,130,28,59242.0,4,3,3,433,10
2731.0,10,65,164893.0,1,2,2,122,5
2732.0,33,5,245476.0,3,4,1,341,8
2733.0,23,75,151874.0,3,2,2,322,7
2734.0,16,39,101691.0,2,3,2,232,7
2735.0,16,83,180043.0,2,2,2,222,6
2736.0,90,9,31384.0,4,4,4,444,12
2737.0,50,312,145860.0,3,1,2,312,6
2738.0,175,10,26358.0,4,4,4,444,12
2739.0,55,34,50292.0,3,3,3,333,9
2740.0,9,84,230547.0,1,2,1,121,4
2741.0,146,70,95153.0,4,2,2,422,8
2742.0,45,8,14489.0,3,4,4,344,11
2743.0,50,68,81782.0,3,2,3,323,8
2744.0,7,134,258136.0,1,1,1,111,3
2745.0,10,180,176559.0,1,1,2,112,4
2746.0,277,1,-3069.0,4,4,4,444,12
2747.0,99,64,161666.0,4,2,2,422,8
2748.0,264,23,46572.0,4,3,3,433,10
2749.0,366,74,47133.0,4,2,3,423,9
2750.0,9,102,200773.0,1,1,2,112,4
2751.0,9,33,105656.0,1,3,2,132,6
2752.0,51,21,43912.0,3,3,3,333,9
2753.0,200,23,66708.0,4,3,3,433,10
2754.0,299,2,12744.0,4,4,4,444,12
2755.0,4,131,287897.0,1,1,1,111,3
2756.0,200,1,9376.0,4,4,4,444,12
2757.0,21,21,169431.0,3,3,2,332,8
2758.0,82,11,21520.0,4,4,4,444,12
2759.0,14,227,349151.0,2,1,1,211,4
2760.0,72,31,175602.0,3,3,2,332,8
2761.0,300,38,54832.0,4,3,3,433,10
2762.0,25,167,131409.0,3,1,2,312,6
2763.0,11,40,140110.0,2,3,2,232,7
2764.0,43,18,39579.0,3,3,3,333,9
2765.0,107,53,111718.0,4,2,2,422,8
2766.0,116,1,2100.0,4,4,4,444,12
2767.0,9,67,138643.0,1,2,2,122,5
2768.0,265,12,38200.0,4,4,3,443,11
2769.0,241,10,23935.0,4,4,4,444,12
2770.0,12,67,223635.0,2,2,1,221,5
2771.0,52,39,95948.0,3,3,2,332,8
2772.0,54,83,164172.0,3,2,2,322,7
2773.0,12,57,227112.0,2,2,1,221,5
2774.0,13,48,171170.0,2,2,2,222,6
2775.0,10,29,37344.0,1,3,4,134,8
2776.0,16,13,54198.0,2,4,3,243,9
2777.0,40,6,14724.0,3,4,4,344,11
2778.0,11,31,371084.0,2,3,1,231,6
2779.0,85,49,115194.0,4,2,2,422,8
2780.0,15,18,98340.0,2,3,2,232,7
2781.0,48,354,170786.0,3,1,2,312,6
2782.0,19,16,58218.0,2,4,3,243,9
2783.0,44,30,23673.0,3,3,4,334,10
2784.0,175,8,15784.0,4,4,4,444,12
2785.0,15,284,217121.0,2,1,1,211,4
2786.0,209,35,71521.0,4,3,3,433,10
2787.0,14,30,30389.0,2,3,4,234,9
2788.0,69,16,55740.0,3,4,3,343,10
2789.0,10,32,176695.0,1,3,2,132,6
2790.0,15,212,114088.0,2,1,2,212,5
2791.0,113,38,126900.0,4,3,2,432,9
2792.0,53,16,41074.0,3,4,3,343,10
2793.0,232,16,20410.0,4,4,4,444,12
2794.0,368,13,33888.0,4,4,4,444,12
2795.0,9,117,745905.0,1,1,1,111,3
2796.0,70,40,84640.0,3,3,2,332,8
2797.0,9,89,234945.0,1,2,1,121,4
2798.0,52,78,431200.0,3,2,1,321,6
2799.0,4,364,1862565.0,1,1,1,111,3
2800.0,22,38,80239.0,3,3,3,333,9
2801.0,264,21,61196.0,4,3,3,433,10
2802.0,60,37,94538.0,3,3,2,332,8
2803.0,464,1,-831.0,4,4,4,444,12
2804.0,21,31,78464.0,3,3,3,333,9
2805.0,10,36,115066.0,1,3,2,132,6
2806.0,89,30,75889.0,4,3,3,433,10
2807.0,16,37,73369.0,2,3,3,233,8
2808.0,4,118,291208.0,1,1,1,111,3
2809.0,251,1,18160.0,4,4,4,444,12
2810.0,12,237,521610.0,2,1,1,211,4
2811.0,166,29,93665.0,4,3,2,432,9
2812.0,142,22,50301.0,4,3,3,433,10
2813.0,306,1,14328.0,4,4,4,444,12
2814.0,6,18,48504.0,1,3,3,133,7
2815.0,12,136,240588.0,2,1,1,211,4
2816.0,269,29,222850.0,4,3,1,431,8
2817.0,44,89,235829.0,3,2,1,321,6
2818.0,13,138,369904.0,2,1,1,211,4
2819.0,24,19,90622.0,3,3,2,332,8
2820.0,47,14,49072.0,3,4,3,343,10
2821.0,40,22,169222.0,3,3,2,332,8
2822.0,2,501,662755.0,1,1,1,111,3
2823.0,169,2,4022.0,4,4,4,444,12
2824.0,236,6,97873.0,4,4,2,442,10
2825.0,20,35,101389.0,3,3,2,332,8
2826.0,12,99,466956.0,2,2,1,221,5
2827.0,9,85,257999.0,1,2,1,121,4
2828.0,14,127,263729.0,2,1,1,211,4
2829.0,61,3,8070.0,3,4,4,344,11
2830.0,41,69,157257.0,3,2,2,322,7
2831.0,11,87,170200.0,2,2,2,222,6
2832.0,13,23,131800.0,2,3,2,232,7
2833.0,11,58,127367.0,2,2,2,222,6
2834.0,52,15,38536.0,3,4,3,343,10
2835.0,142,8,24684.0,4,4,4,444,12
2836.0,10,11,27602.0,1,4,4,144,9
2837.0,12,176,1339400.0,2,1,1,211,4
2838.0,81,11,39478.0,4,4,3,443,11
2839.0,42,28,855461.0,3,3,1,331,7
2840.0,10,15,40174.0,1,4,3,143,8
2841.0,10,46,146796.0,1,2,2,122,5
2842.0,22,31,65303.0,3,3,3,333,9
2843.0,10,219,550788.0,1,1,1,111,3
2844.0,9,297,941377.0,1,1,1,111,3
2845.0,16,67,140508.0,2,2,2,222,6
2846.0,20,11,27300.0,3,4,4,344,11
2847.0,50,6,26436.0,3,4,4,344,11
2848.0,3,149,651200.0,1,1,1,111,3
2849.0,237,19,44311.0,4,3,3,433,10
2850.0,81,14,48552.0,4,4,3,443,11
2851.0,5,179,135244.0,1,1,2,112,4
2852.0,4,115,245317.0,1,1,1,111,3
2853.0,361,18,49208.0,4,3,3,433,10
2854.0,59,36,70304.0,3,3,3,333,9
2855.0,24,57,53737.0,3,2,3,323,8
2856.0,9,97,100801.0,1,2,2,122,5
2857.0,12,63,69915.0,2,2,3,223,7
2858.0,26,19,45412.0,3,3,3,333,9
2859.0,50,66,86813.0,3,2,2,322,7
2860.0,14,45,147561.0,2,2,2,222,6
2861.0,3,115,952138.0,1,1,1,111,3
2862.0,89,24,60294.0,4,3,3,433,10
2863.0,20,43,77752.0,3,2,3,323,8
2864.0,83,6,17310.0,4,4,4,444,12
2865.0,46,44,128257.0,3,2,2,322,7
2866.0,81,14,29233.0,4,4,4,444,12
2867.0,268,37,105563.0,4,3,2,432,9
2868.0,47,18,30543.0,3,3,4,334,10
2869.0,30,90,401237.0,3,2,1,321,6
2870.0,9,97,118323.0,1,2,2,122,5
2871.0,262,137,103734.0,4,1,2,412,7
2872.0,16,96,192044.0,2,2,2,222,6
2873.0,17,134,133144.0,2,1,2,212,5
2874.0,211,8,36966.0,4,4,4,444,12
2875.0,106,7,32970.0,4,4,4,444,12
2876.0,88,47,119004.0,4,2,2,422,8
2877.0,14,35,72124.0,2,3,3,233,8
2878.0,15,38,124714.0,2,3,2,232,7
2879.0,81,25,50309.0,4,3,3,433,10
2880.0,14,47,101045.0,2,2,2,222,6
2881.0,81,20,52358.0,4,3,3,433,10
2882.0,14,21,47926.0,2,3,3,233,8
2883.0,25,142,455525.0,3,1,1,311,5
2884.0,11,662,335176.0,2,1,1,211,4
2885.0,9,295,457277.0,1,1,1,111,3
2886.0,9,51,46405.0,1,2,3,123,6
2887.0,212,91,195538.0,4,2,2,422,8
2888.0,12,93,175995.0,2,2,2,222,6
2889.0,173,16,21387.0,4,4,4,444,12
2890.0,64,7,19650.0,3,4,4,344,11
2891.0,53,69,221259.0,3,2,1,321,6
2892.0,264,24,50692.0,4,3,3,433,10
2893.0,367,21,-38138.0,4,3,4,434,11
2894.0,10,123,529764.0,1,1,1,111,3
2895.0,16,274,331835.0,2,1,1,211,4
2896.0,260,14,104010.0,4,4,2,442,10
2897.0,177,2,4859.0,4,4,4,444,12
2898.0,15,135,670301.0,2,1,1,211,4
2899.0,51,18,116825.0,3,3,2,332,8
2900.0,16,124,91129.0,2,1,2,212,5
2901.0,361,3,-3268.0,4,4,4,444,12
2902.0,13,260,660555.0,2,1,1,211,4
2903.0,81,61,106260.0,4,2,2,422,8
2904.0,81,45,93077.0,4,2,2,422,8
2905.0,354,54,146451.0,4,2,2,422,8
2906.0,8,134,191760.0,1,1,2,112,4
2907.0,117,25,56421.0,4,3,3,433,10
2908.0,403,65,41179.0,4,2,3,423,9
2909.0,197,33,77529.0,4,3,3,433,10
2910.0,177,6,110868.0,4,4,2,442,10
2911.0,11,25,59477.0,2,3,3,233,8
2912.0,22,109,204098.0,3,1,2,312,6
2913.0,82,17,257648.0,4,4,1,441,9
2914.0,49,11,22909.0,3,4,4,344,11
2915.0,7,167,213834.0,1,1,1,111,3
2916.0,9,109,103808.0,1,1,2,112,4
2917.0,174,8,18412.0,4,4,4,444,12
2918.0,12,19,37601.0,2,3,4,234,9
2919.0,22,120,272688.0,3,1,1,311,5
2920.0,10,79,182104.0,1,2,2,122,5
2921.0,46,22,37304.0,3,3,4,334,10
2922.0,23,27,69082.0,3,3,3,333,9
2923.0,12,12,28954.0,2,4,4,244,10
2924.0,19,167,653050.0,2,1,1,211,4
2925.0,142,22,49172.0,4,3,3,433,10
2926.0,18,44,84965.0,2,2,2,222,6
2927.0,264,1,37000.0,4,4,4,444,12
2928.0,41,44,89621.0,3,2,2,322,7
2929.0,20,37,80726.0,3,3,3,333,9
2930.0,5,16,39061.0,1,4,3,143,8
2931.0,331,14,26600.0,4,4,4,444,12
2932.0,10,155,361868.0,1,1,1,111,3
2933.0,43,69,179956.0,3,2,2,322,7
2934.0,9,19,43982.0,1,3,3,133,7
2935.0,15,3,43056.0,2,4,3,243,9
2936.0,15,56,136474.0,2,2,2,222,6
2937.0,81,16,29088.0,4,4,4,444,12
2938.0,2,37,45861.0,1,3,3,133,7
2939.0,228,1,23750.0,4,4,4,444,12
2940.0,12,118,55678.0,2,1,3,213,6
2941.0,13,20,62464.0,2,3,3,233,8
2942.0,6,320,342397.0,1,1,1,111,3
2943.0,20,318,525295.0,3,1,1,311,5
2944.0,20,41,27606.0,3,3,4,334,10
2945.0,9,154,199535.0,1,1,2,112,4
2946.0,17,30,1448208.0,2,3,1,231,6
2947.0,37,10,20362.0,3,4,4,344,11
2948.0,13,11,27120.0,2,4,4,244,10
2949.0,78,20,11915.0,4,3,4,434,11
2950.0,111,153,81573.0,4,1,3,413,8
2951.0,25,84,255185.0,3,2,1,321,6
2952.0,84,15,40997.0,4,4,3,443,11
2953.0,20,47,47644.0,3,2,3,323,8
2954.0,13,2,10674.0,2,4,4,244,10
2955.0,50,38,72533.0,3,3,3,333,9
2956.0,20,92,106483.0,3,2,2,322,7
